anime_id,title,title_english,image_url,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,broadcast,producer,licensor,studio,genre,duration_min,aired_from_year,numberofviews
482,Yu☆Gi☆Oh!: Duel Monsters GX,Yu-Gi-Oh! GX,https://myanimelist.cdn-dena.com/images/anime/6/20873.jpg,Manga,180,Finished Airing,f,"Oct 6, 2004 to Mar 26, 2008","{'from': '2004-10-06', 'to': '2008-03-26'}",23 min. per ep.,PG-13 - Teens 13 or older,7.23,60148,2705,844,103013,787,Fall 2004,Unknown,"TV Tokyo, Toei Animation, Nihon Ad Systems","4Kids Entertainment, Flatiron Film Company",Studio Gallop,"Action, Comedy, Fantasy, Game, Shounen",23,2004.0,2689
23237,Chuunibyou demo Koi ga Shitai! Ren Specials,"Love, Chunibyo & Other Delusions: Heart Throb Specials",https://myanimelist.cdn-dena.com/images/anime/13/60351.jpg,Light novel,7,Finished Airing,f,"Mar 19, 2014 to Sep 17, 2014","{'from': '2014-03-19', 'to': '2014-09-17'}",3 min. per ep.,PG-13 - Teens 13 or older,7.17,13709,2916,2126,29673,19,,,,,Kyoto Animation,Comedy,3,2014.0,821
34541,Mary to Majo no Hana,Mary and the Witch&#039;s Flower,https://myanimelist.cdn-dena.com/images/anime/1828/90335.jpg,Book,1,Finished Airing,f,"Jul 8, 2017","{'from': '2017-07-08', 'to': '2017-07-08'}",1 hr. 42 min.,G - All Ages,7.45,6575,1817,2489,22976,28,,,"Khara, Dentsu, Yomiuri Telecasting, Toho, Nippon Television Network, Amuse, Hakuhodo DY Media Partners, Lawson, Kadokawa, Sapporo Television Broadcasting, Miyagi Television Broadcasting, Shizuoka Daiichi Television, Chukyo TV Broadcasting, Hiroshima Television, Fukuoka Broadcasting System, LINE Corporation, Walt Disney Japan, KEN ON, D.N.dreampartners, Yomiuri Shimbun",GKIDS,Studio Ponoc,"Adventure, Fantasy, Magic",102,2017.0,379
7708,Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai,,https://myanimelist.cdn-dena.com/images/anime/11/74631.jpg,Visual novel,4,Finished Airing,f,"Feb 26, 2010 to Sep 26, 2014","{'from': '2010-02-26', 'to': '2014-09-26'}",30 min. per ep.,Rx - Hentai,6.67,1968,,4579,5862,34,,,,,PoRO,Hentai,30,2010.0,124
1941,Moonlight Mile 1st Season: Lift Off,,https://myanimelist.cdn-dena.com/images/anime/8/77412.jpg,Manga,12,Finished Airing,f,"Mar 4, 2007 to May 27, 2007","{'from': '2007-03-04', 'to': '2007-05-27'}",25 min. per ep.,R+ - Mild Nudity,7.25,2373,2622,4155,7478,16,Spring 2007,Unknown,,"ADV Films, Funimation",Studio Hibari,"Adventure, Drama, Sci-Fi, Space",25,2007.0,209
35070,3-Nen D-Gumi Glass no Kamen: Tobidase! Watashitachi no Victory Road,,https://myanimelist.cdn-dena.com/images/anime/9/85972.jpg,Manga,1,Finished Airing,f,"Jul 22, 2017","{'from': '2017-07-22', 'to': '2017-07-22'}",Unknown,PG - Children,4.5,26,9541,10082,370,2,,,,,DLE,"Comedy, Parody, School",0,2017.0,4
27655,Aldnoah.Zero 2nd Season,Aldnoah.Zero,https://myanimelist.cdn-dena.com/images/anime/10/71297.jpg,Original,12,Finished Airing,f,"Jan 11, 2015 to Mar 29, 2015","{'from': '2015-01-11', 'to': '2015-03-29'}",23 min. per ep.,R - 17+ (violence & profanity),7.11,122672,3146,379,199361,961,Winter 2015,Sundays at 00:00 (JST),"Aniplex, Movic, Nitroplus, Houbunsha, MAGES., Tokyo MX, Asahi Broadcasting, BS11",Aniplex of America,"A-1 Pictures, TROYCA","Action, Mecha, Sci-Fi, Space",23,2015.0,4601
31988,Hibike! Euphonium 2,Sound! Euphonium 2,https://myanimelist.cdn-dena.com/images/anime/10/81155.jpg,Novel,13,Finished Airing,f,"Oct 6, 2016 to Dec 29, 2016","{'from': '2016-10-06', 'to': '2016-12-29'}",23 min. per ep.,PG-13 - Teens 13 or older,8.29,47778,248,890,97398,1208,Fall 2016,Thursdays at 00:00 (JST),"Lantis, Pony Canyon, Rakuonsha",Ponycan USA,Kyoto Animation,"Music, School, Drama",23,2016.0,2045
916,Tokkou,Tokko,https://myanimelist.cdn-dena.com/images/anime/8/18280.jpg,Manga,13,Finished Airing,f,"Apr 16, 2006 to Jul 30, 2006","{'from': '2006-04-16', 'to': '2006-07-30'}",24 min. per ep.,R - 17+ (violence & profanity),6.67,17225,4911,1945,34653,112,Spring 2006,Unknown,"WOWOW, Shochiku",Manga Entertainment,"AIC Spirits, Group TAC","Action, Comedy, Horror, Mystery, Police, Supernatural",24,2006.0,1561
2967,Saishuu Shiken Kujira,,https://myanimelist.cdn-dena.com/images/anime/2/74243.jpg,Visual novel,12,Finished Airing,f,"Aug 25, 2007 to Nov 10, 2007","{'from': '2007-08-25', 'to': '2007-11-10'}",5 min. per ep.,PG-13 - Teens 13 or older,5.14,1290,8910,5410,3824,2,,,Starchild Records,,Zexcs,"Comedy, Ecchi, Mystery, School, Supernatural",5,2007.0,188
6203,Sasameki Koto,Whispered Words,https://myanimelist.cdn-dena.com/images/anime/9/75225.jpg,Manga,13,Finished Airing,f,"Oct 8, 2009 to Dec 31, 2009","{'from': '2009-10-08', 'to': '2009-12-31'}",24 min. per ep.,PG-13 - Teens 13 or older,7.18,17206,2903,1698,43134,252,Fall 2009,Unknown,"Half H.P Studio, flying DOG",,AIC,"Comedy, Romance, School, Shoujo Ai",24,2009.0,1375
2136,Front Innocent: Mou Hitotsu no Lady Innocent,Another Lady Innocent,https://myanimelist.cdn-dena.com/images/anime/4/41595.jpg,Original,1,Finished Airing,f,"Mar 10, 2005","{'from': '2005-03-10', 'to': '2005-03-10'}",30 min.,Rx - Hentai,6.96,4806,,3801,9234,67,,,,Media Blasters,Arms,"Hentai, Historical",30,2005.0,587
9353,D.C. I&II P.S.P. Re-Animated,,https://myanimelist.cdn-dena.com/images/anime/12/26017.jpg,Visual novel,1,Finished Airing,f,"Oct 28, 2010","{'from': '2010-10-28', 'to': '2010-10-28'}",22 min.,PG-13 - Teens 13 or older,6.79,1683,4355,5024,4644,0,,,,,Zexcs,"Magic, Harem, Romance, Drama",22,2010.0,205
13495,Tokyo Disney Resort: Yume ga Kanau Basho,Where Dreams Come True,https://myanimelist.cdn-dena.com/images/anime/12/47557.jpg,Original,1,Finished Airing,f,"Mar 23, 2012","{'from': '2012-03-23', 'to': '2012-03-23'}",30 sec.,G - All Ages,6.23,577,6665,8287,995,2,,,,,Production I.G,Slice of Life,0.5,2012.0,90
4192,Hayate no Gotoku!!,Hayate the Combat Butler!!,https://myanimelist.cdn-dena.com/images/anime/11/75212.jpg,Manga,25,Finished Airing,f,"Apr 4, 2009 to Sep 19, 2009","{'from': '2009-04-04', 'to': '2009-09-19'}",24 min. per ep.,PG-13 - Teens 13 or older,7.85,40143,791,1045,79418,515,Spring 2009,Unknown,"TV Tokyo, Geneon Universal Entertainment, Shogakukan Productions, Shogakukan Music &amp; Digital Entertainment",Sentai Filmworks,J.C.Staff,"Action, Harem, Comedy, Parody, Romance, Shounen",24,2009.0,3027
37045,Imouto sae Ireba Ii. (ONA),,https://myanimelist.cdn-dena.com/images/anime/9/89847.jpg,Light novel,6,Finished Airing,f,"Oct 8, 2017 to Dec 10, 2017","{'from': '2017-10-08', 'to': '2017-12-10'}",2 min. per ep.,PG-13 - Teens 13 or older,6.63,505,5069,4842,5106,1,,,,,Silver Link.,Comedy,2,2017.0,32
26015,Backkom: Jung-gug Gijeogwi,,https://myanimelist.cdn-dena.com/images/anime/9/65803.jpg,Original,1,Finished Airing,f,2013,"{'from': None, 'to': None}",31 sec.,G - All Ages,5.61,89,8166,11289,194,0,,,,,RG Animation Studios,"Comedy, Kids",0.516666666666667,2013,10
30746,Fushigi na Somera-chan,,https://myanimelist.cdn-dena.com/images/anime/7/76737.jpg,4-koma manga,12,Finished Airing,f,"Oct 7, 2015 to Dec 23, 2015","{'from': '2015-10-07', 'to': '2015-12-23'}",3 min. per ep.,PG-13 - Teens 13 or older,5.95,4582,7458,3698,9856,10,Fall 2015,Wednesdays at 23:55 (JST),"DAX Production, Dream Creation",,Seven,"Comedy, Magic, Slice of Life",3,2015.0,370
36135,Oretacha Youkai Ningen,,https://myanimelist.cdn-dena.com/images/anime/12/87310.jpg,Original,25,Finished Airing,f,"Oct 4, 2017 to Mar 28, 2018","{'from': '2017-10-04', 'to': '2018-03-28'}",2 min. per ep.,PG-13 - Teens 13 or older,4.19,27,11647,7925,1197,0,Fall 2017,Wednesdays at 23:30 (JST),Nihon Ad Systems,,DLE,"Parody, Horror, Demons",2,2017.0,3
8249,Votoms Finder,Votoms Finder Armored Trooperoid,https://myanimelist.cdn-dena.com/images/anime/10/23339.jpg,Original,1,Finished Airing,f,"Dec 4, 2010","{'from': '2010-12-04', 'to': '2010-12-04'}",39 min.,PG-13 - Teens 13 or older,6.32,907,6330,6775,2073,0,,,,,Sunrise,"Action, Drama, Mecha, Military, Sci-Fi",39,2010.0,105
3668,Telepathy Shoujo Ran,,https://myanimelist.cdn-dena.com/images/anime/12/21526.jpg,Novel,26,Finished Airing,f,"Jun 21, 2008 to Dec 20, 2008","{'from': '2008-06-21', 'to': '2008-12-20'}",24 min. per ep.,PG-13 - Teens 13 or older,6.69,1863,4817,4258,7033,5,Summer 2008,Unknown,,,TMS Entertainment,"Fantasy, School",24,2008.0,172
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,Dragon Ball Z Special 2: The History of Trunks,https://myanimelist.cdn-dena.com/images/anime/7/10207.jpg,Manga,1,Finished Airing,f,"Feb 24, 1993","{'from': '1993-02-24', 'to': '1993-02-24'}",48 min.,PG-13 - Teens 13 or older,7.82,36271,842,1420,55936,174,,,,Funimation,Toei Animation,"Adventure, Drama, Fantasy, Shounen",48,1993.0,3010
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,,https://myanimelist.cdn-dena.com/images/anime/7/77324.jpg,Visual novel,1,Finished Airing,f,"Dec 3, 2015","{'from': '2015-12-03', 'to': '2015-12-03'}",24 min.,PG-13 - Teens 13 or older,8.33,43945,215,982,86477,195,,,"Frontier Works, Media Factory, Movic, AT-X, Kadokawa Pictures Japan, Nitroplus",,White Fox,"Sci-Fi, Thriller",24,2015.0,2094
36038,Net-juu no Susume,Recovery of an MMO Junkie,https://myanimelist.cdn-dena.com/images/anime/3/87463.jpg,Web manga,10,Finished Airing,f,"Oct 10, 2017 to Dec 12, 2017","{'from': '2017-10-10', 'to': '2017-12-12'}",23 min. per ep.,PG-13 - Teens 13 or older,7.86,94500,785,413,185405,1228,Fall 2017,Tuesdays at 01:40 (JST),"DAX Production, flying DOG, Sony Music Communications, Tokyo MX, comico, East Japan Marketing &amp; Communications, Crunchyroll SC Anime Fund",Funimation,Signal. MD,"Game, Comedy, Romance",23,2017.0,3342
4052,Medarot Damashii,Medabots Spirits,https://myanimelist.cdn-dena.com/images/anime/10/77817.jpg,Game,39,Finished Airing,f,"Jul 7, 2000 to Mar 30, 2001","{'from': '2000-07-07', 'to': '2001-03-30'}",20 min. per ep.,G - All Ages,6.74,6159,4588,3439,11763,8,Summer 2000,Fridays at 18:00 (JST),"TV Tokyo, Nihon Ad Systems, Nelvana",ADV Films,Trans Arts,"Action, Sci-Fi, Adventure",20,2000.0,521
289,Comic Party,Comic Party,https://myanimelist.cdn-dena.com/images/anime/8/75455.jpg,Visual novel,13,Finished Airing,f,"Apr 2, 2001 to Jun 25, 2001","{'from': '2001-04-02', 'to': '2001-06-25'}",24 min. per ep.,PG-13 - Teens 13 or older,6.65,6061,4956,3132,14438,27,Spring 2001,Unknown,KSS,"Nozomi Entertainment, Discotek Media",OLM,"Comedy, Drama",24,2001.0,684
2955,Hana no Joshi Announcer: Newscaster Etsuko,Foxy Nudes,https://myanimelist.cdn-dena.com/images/anime/13/31521.jpg,Original,2,Finished Airing,f,"Jun 25, 2004 to Sep 24, 2004","{'from': '2004-06-25', 'to': '2004-09-24'}",26 min. per ep.,Rx - Hentai,6.55,2931,,4513,6052,33,,,Discovery,Media Blasters,AT-2,Hentai,26,2004.0,359
1325,Hamelin no Violin Hiki,Violinist of Hamelin,https://myanimelist.cdn-dena.com/images/anime/7/20972.jpg,Manga,25,Finished Airing,f,"Oct 2, 1996 to Mar 26, 1997","{'from': '1996-10-02', 'to': '1997-03-26'}",23 min. per ep.,PG-13 - Teens 13 or older,6.71,1179,4706,5173,4308,20,Fall 1996,Unknown,,,Studio Deen,"Adventure, Drama, Fantasy",23,1996.0,90
3248,Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku,Ghost Slayers Ayashi: Inferno,https://myanimelist.cdn-dena.com/images/anime/9/50917.jpg,Original,5,Finished Airing,f,"Aug 22, 2007 to Oct 24, 2007","{'from': '2007-08-22', 'to': '2007-10-24'}",24 min. per ep.,PG-13 - Teens 13 or older,6.94,770,3796,6695,2161,2,,,,,Bones,"Action, Supernatural, Historical, Drama",24,2007.0,93
18179,Yowamushi Pedal,Yowamushi Pedal,https://myanimelist.cdn-dena.com/images/anime/5/53211.jpg,Manga,38,Finished Airing,f,"Oct 8, 2013 to Jul 1, 2014","{'from': '2013-10-08', 'to': '2014-07-01'}",24 min. per ep.,PG-13 - Teens 13 or older,8.11,61303,430,670,125149,1895,Fall 2013,Unknown,"TOHO animation, Akita Shoten",Discotek Media,TMS Entertainment,"Comedy, Sports, Drama, Shounen",24,2013.0,2698
35321,Haikyuu!!: Tokushuu! Haru-kou Volley ni Kaketa Seishun,,https://myanimelist.cdn-dena.com/images/anime/13/87162.jpg,Manga,1,Finished Airing,f,"Aug 4, 2017","{'from': '2017-08-04', 'to': '2017-08-04'}",23 min.,PG-13 - Teens 13 or older,7.49,690,1667,3565,10749,17,,,,,Production I.G,"School, Shounen, Sports",23,2017.0,53
8963,Stitch!: Piko Kara no Chousenjou,,https://myanimelist.cdn-dena.com/images/anime/5/24822.jpg,Other,1,Finished Airing,f,"Jun 26, 2009","{'from': '2009-06-26', 'to': '2009-06-26'}",25 min.,PG - Children,5.88,213,7634,9139,624,1,,,,,Madhouse,"Adventure, Comedy, Kids",25,2009.0,24
31733,Bishoujo Senshi Sailor Moon Crystal Season III,Pretty Guardian Sailor Moon Crystal Season III,https://myanimelist.cdn-dena.com/images/anime/3/78859.jpg,Manga,13,Finished Airing,f,"Apr 4, 2016 to Jun 27, 2016","{'from': '2016-04-04', 'to': '2016-06-27'}",24 min. per ep.,PG-13 - Teens 13 or older,7.83,11717,826,2313,25708,210,Spring 2016,Mondays at 23:00 (JST),"Starchild Records, Kodansha",Viz Media,Toei Animation,"Demons, Magic, Romance, Shoujo",24,2016.0,767
21659,Kill la Kill Specials,,https://myanimelist.cdn-dena.com/images/anime/12/73654.jpg,Original,2,Finished Airing,f,"Sep 3, 2014","{'from': '2014-09-03', 'to': '2014-09-03'}",18 min. per ep.,R - 17+ (violence & profanity),7.8,66342,876,774,111224,186,,,"Aniplex, Kadokawa Shoten",Aniplex of America,Trigger,"Action, Comedy, Super Power, School",18,2014.0,3232
6372,Higashi no Eden Movie I: The King of Eden,Eden of The East the Movie I: The King of Eden,https://myanimelist.cdn-dena.com/images/anime/12/19101.jpg,Original,1,Finished Airing,f,"Nov 28, 2009","{'from': '2009-11-28', 'to': '2009-11-28'}",1 hr. 22 min.,PG-13 - Teens 13 or older,7.7,72842,1106,716,119884,134,,,"Sony Pictures Entertainment, Fuji TV, Asmik Ace Entertainment, Sony Music Entertainment",Funimation,Production I.G,"Comedy, Drama, Mystery, Romance, Slice of Life, Thriller",82,2009.0,5140
23259,Gundam: G no Reconguista,Gundam Reconguista in G,https://myanimelist.cdn-dena.com/images/anime/12/63753.jpg,Original,26,Finished Airing,f,"Oct 3, 2014 to Mar 27, 2015","{'from': '2014-10-03', 'to': '2015-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,5.81,6711,7773,2686,19758,37,Fall 2014,Fridays at 01:44 (JST),"Sotsu, Mainichi Broadcasting System, Tohokushinsha Film Corporation",,Sunrise,"Action, Sci-Fi, Space, Mecha",24,2014.0,388
16518,Arata Kangatari,Arata: The Legend,https://myanimelist.cdn-dena.com/images/anime/9/47011.jpg,Manga,12,Finished Airing,f,"Apr 9, 2013 to Jul 2, 2013","{'from': '2013-04-09', 'to': '2013-07-02'}",24 min. per ep.,PG-13 - Teens 13 or older,6.62,22610,5101,1578,47808,55,Spring 2013,Tuesdays at 02:05 (JST),"TV Tokyo, Sotsu, Lantis, JM Animation",,Satelight,"Adventure, Fantasy, Shounen",24,2013.0,1453
33025,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,,https://myanimelist.cdn-dena.com/images/anime/4/82164.jpg,Manga,1,Finished Airing,f,"Nov 4, 2016","{'from': '2016-11-04', 'to': '2016-11-04'}",1 hr. 17 min.,PG-13 - Teens 13 or older,7.26,1037,2565,5448,3777,2,,,,,Orange,"Action, Sci-Fi, Space, Mecha, School, Seinen",77,2016.0,64
183,Whistle!,,https://myanimelist.cdn-dena.com/images/anime/8/17885.jpg,Manga,39,Finished Airing,f,"May 6, 2002 to Feb 3, 2003","{'from': '2002-05-06', 'to': '2003-02-03'}",24 min. per ep.,G - All Ages,7.5,4541,1655,3749,9544,63,Spring 2002,Unknown,Marvelous,,Studio Comet,"School, Shounen, Sports",24,2002.0,373
21797,Chuunibyou demo Koi ga Shitai! Ren Lite,"Love, Chunibyo & Other Delusions!: Heart Throb Lite Shorts",https://myanimelist.cdn-dena.com/images/anime/7/57457.jpg,Light novel,6,Finished Airing,f,"Dec 26, 2013 to Mar 16, 2014","{'from': '2013-12-26', 'to': '2014-03-16'}",3 min. per ep.,PG-13 - Teens 13 or older,7.22,21189,2711,1713,42615,42,,,,,Kyoto Animation,"Comedy, School",3,2013.0,1441
19619,Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,,https://myanimelist.cdn-dena.com/images/anime/2/73944.jpg,Original,1,Finished Airing,f,"Jul 22, 2013","{'from': '2013-07-22', 'to': '2013-07-22'}",28 min.,PG - Children,7.3,282,2424,8677,808,2,,,"TV Tokyo, Studio Jack",,Studio Comet,"Fantasy, Magic, School, Shoujo",28,2013.0,27
2973,Fire Tripper,Fire Tripper,https://myanimelist.cdn-dena.com/images/anime/5/11984.jpg,Manga,1,Finished Airing,f,"Dec 16, 1985","{'from': '1985-12-16', 'to': '1985-12-16'}",50 min.,PG-13 - Teens 13 or older,6.87,1310,4032,6242,2669,5,,,,,Studio Pierrot,"Fantasy, Sci-Fi",50,1985.0,130
15379,Kotoura-san,The Troubled Life of Miss Kotoura,https://myanimelist.cdn-dena.com/images/anime/10/75585.jpg,4-koma manga,12,Finished Airing,f,"Jan 11, 2013 to Mar 29, 2013","{'from': '2013-01-11', 'to': '2013-03-29'}",23 min. per ep.,PG-13 - Teens 13 or older,7.35,93200,2240,458,174966,768,Winter 2013,Unknown,"AIC, CBC, KlockWorx, flying DOG","NIS America, Inc.",AIC Classic,"Comedy, Drama, Romance, School",23,2013.0,4414
3322,Wagaya no Oinari-sama.,Our Home&#039;s Fox Deity,https://myanimelist.cdn-dena.com/images/anime/10/21249.jpg,Light novel,24,Finished Airing,f,"Apr 7, 2008 to Sep 15, 2008","{'from': '2008-04-07', 'to': '2008-09-15'}",24 min. per ep.,PG-13 - Teens 13 or older,7.28,9404,2511,2323,25547,80,Spring 2008,Unknown,"Kadokawa Shoten, NTT Docomo","NIS America, Inc.",Zexcs,"Adventure, Fantasy, Shounen, Supernatural",24,2008.0,931
155,X/1999,X - The Movie,https://myanimelist.cdn-dena.com/images/anime/7/23579.jpg,Manga,1,Finished Airing,f,"Aug 3, 1996","{'from': '1996-08-03', 'to': '1996-08-03'}",1 hr. 33 min.,R - 17+ (violence & profanity),6.66,14433,4951,2298,25957,119,,,"Kadokawa Shoten, Victor Entertainment, Marubeni, Movic, Sega, Shelty",Manga Entertainment,Madhouse,"Action, Drama, Fantasy, Horror, Magic, Sci-Fi, Supernatural",93,1996.0,1561
31403,Colosseum no Senki: Another Story,,https://myanimelist.cdn-dena.com/images/anime/10/82485.jpg,Light novel,2,Finished Airing,f,"Dec 4, 2015 to Jan 8, 2016","{'from': '2015-12-04', 'to': '2016-01-08'}",20 min. per ep.,Rx - Hentai,5.91,886,,6705,2149,7,,,Mary Jane,,Office Takeout,"Hentai, Fantasy",20,2015.0,63
1148,Teito Monogatari,Doomed Megalopolis,https://myanimelist.cdn-dena.com/images/anime/3/88664.jpg,Novel,4,Finished Airing,f,"Sep 27, 1991 to Sep 25, 1992","{'from': '1991-09-27', 'to': '1992-09-25'}",47 min. per ep.,R+ - Mild Nudity,6.02,1518,7313,5075,4530,14,,,"Toei Video, Oz",ADV Films,Madhouse,"Historical, Horror, Supernatural",47,1991.0,112
30449,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,,https://myanimelist.cdn-dena.com/images/anime/10/72852.jpg,Manga,1,Finished Airing,f,"Apr 1, 1998","{'from': '1998-04-01', 'to': '1998-04-01'}",45 min.,PG-13 - Teens 13 or older,6.18,38,10026,10692,265,0,,,,,Toei Animation,"Comedy, Mecha, Sci-Fi, Shounen",45,1998.0,3
2471,Doraemon (1979),Doraemon,https://myanimelist.cdn-dena.com/images/anime/3/3953.jpg,Manga,1787,Finished Airing,f,"Feb 4, 1979 to Mar 18, 2005","{'from': '1979-02-04', 'to': '2005-03-18'}",11 min. per ep.,PG - Children,7.73,7903,1034,2666,20129,219,Winter 1979,Unknown,"TV Asahi, Asatsu DK",,Shin-Ei Animation,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",11,1979.0,509
1198,Tsuyokiss,,https://myanimelist.cdn-dena.com/images/anime/4/14108.jpg,Visual novel,12,Finished Airing,f,"Jul 2, 2006 to Sep 17, 2006","{'from': '2006-07-02', 'to': '2006-09-17'}",24 min. per ep.,PG-13 - Teens 13 or older,6.68,6149,4865,3053,15168,20,Summer 2006,Sundays at 02:05 (JST),"Three Fat Samurai, Sol Blade",,"Trinet Entertainment, Studio Hibari","Comedy, Romance, School, Slice of Life",24,2006.0,738
1821,Guren,Blood Shadow,https://myanimelist.cdn-dena.com/images/anime/4/24440.jpg,Visual novel,3,Finished Airing,f,"Sep 7, 2001 to Mar 29, 2002","{'from': '2001-09-07', 'to': '2002-03-29'}",30 min. per ep.,Rx - Hentai,6.3,1213,,5507,3674,13,,,Discovery,Critical Mass Video,AT-2,"Harem, Hentai",30,2001.0,149
1576,Bakumatsu Kikansetsu Irohanihoheto,Intrigue in the Bakumatsu: Irohanihoheto,https://myanimelist.cdn-dena.com/images/anime/4/56037.jpg,Original,26,Finished Airing,f,"Oct 6, 2006 to Apr 6, 2007","{'from': '2006-10-06', 'to': '2007-04-06'}",24 min. per ep.,PG-13 - Teens 13 or older,7.19,9772,2836,2072,31079,118,,,Bandai Visual,Sentai Filmworks,Sunrise,"Action, Drama, Historical, Samurai",24,2006.0,763
1093,Oishinbo,,https://myanimelist.cdn-dena.com/images/anime/3/65711.jpg,Manga,136,Finished Airing,f,"Oct 17, 1988 to Mar 17, 1992","{'from': '1988-10-17', 'to': '1992-03-17'}",23 min. per ep.,PG-13 - Teens 13 or older,6.17,81,6883,8730,780,2,Fall 1988,Unknown,TV Asahi,,Shin-Ei Animation,"Comedy, Slice of Life, Seinen",23,1988.0,8
17787,Ouritsu Uchuugun: Honneamise no Tsubasa - Pilot Film,,https://myanimelist.cdn-dena.com/images/anime/4/47345.jpg,Original,1,Finished Airing,f,1985,"{'from': None, 'to': None}",4 min.,PG-13 - Teens 13 or older,6.06,350,7215,8304,983,1,,,,,Gainax,"Sci-Fi, Seinen",4,1985,40
17731,Ketsuekigata-kun!,,https://myanimelist.cdn-dena.com/images/anime/1741/91386.jpg,Web manga,12,Finished Airing,f,"Apr 7, 2013 to Jun 23, 2013","{'from': '2013-04-07', 'to': '2013-06-23'}",2 min. per ep.,PG-13 - Teens 13 or older,6.71,3386,4712,4130,7607,16,Spring 2013,Sundays at 22:27 (JST),Earth Star Entertainment,,feel.,Comedy,2,2013.0,273
1829,Gedo Senki,Tales from Earthsea,https://myanimelist.cdn-dena.com/images/anime/5/73443.jpg,Novel,1,Finished Airing,f,"Jul 29, 2006","{'from': '2006-07-29', 'to': '2006-07-29'}",1 hr. 55 min.,PG-13 - Teens 13 or older,7.13,44087,3072,1125,73569,143,,,Toho,Walt Disney Studios,Studio Ghibli,"Adventure, Fantasy, Magic",115,2006.0,3295
16397,Photokano,Photo Kano,https://myanimelist.cdn-dena.com/images/anime/11/49199.jpg,Visual novel,13,Finished Airing,f,"Apr 5, 2013 to Jun 28, 2013","{'from': '2013-04-05', 'to': '2013-06-28'}",23 min. per ep.,PG-13 - Teens 13 or older,6.31,28645,6365,1218,66898,79,Spring 2013,Unknown,"TBS, Enterbrain, BS-TBS, RAY",Sentai Filmworks,Madhouse,"Ecchi, Romance, School",23,2013.0,1901
